,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret,before,after,close_,ret
2020-01-28,HOG,"Harleydavidson,...",3269.0,bmo,0.05,0.09,0.039999999999999994,0.7999999999999998,-3.01%,34.84,32.61,33.79,-0.06400688863375437
2020-01-28,MKSI,Mks Instruments...,5806.0,amc,1.06,1.2,0.1399999999999999,0.13207547169811318,-2.84%,113.43,110.01,110.21,-0.03015075376884424
2020-01-28,PHM,"Pultegroup, Inc...",9109.0,bmo,1.08,1.14,0.05999999999999983,0.05555555555555536,5.73%,44.3,45.32,46.84,0.023024830699774235
2020-01-28,PFG,Principal Finan...,10577.0,amc,1.41,1.41,0.0,0.0,1.17%,53.85,55.9,54.48,0.03806870937790152
2020-01-28,CNI,Canadian Nation...,61186.0,amc,0.91,0.95,0.039999999999999925,0.0439560439560438,-0.16%,,,,
2020-01-28,BPOP,"Popular, Inc.",3385.0,bmo,1.47,1.72,0.25,0.17006802721088432,-1.08%,58.11,60.43,57.48,0.03992428153501981
2020-01-28,SAP,Sap Se,152900.0,bmo,1.93,2.02,0.09000000000000008,0.04663212435233155,-2.78%,,,,
2020-01-28,LEA,Lear Corporatio...,6354.0,bmo,2.25,2.64,0.3900000000000001,0.17333333333333334,-3.58%,130.19,131.41,125.53,0.009370919425455204
2020-01-28,MTSI,Macom Technolog...,2118.0,amc,0.03,0.07,0.04000000000000001,1.3333333333333335,16.94%,,,,
2020-01-28,SYK,Stryker Corpora...,73365.0,amc,2.46,2.49,0.03000000000000025,0.012195121951219523,-1.64%,214.2,216.39,210.68,0.010224089635854305
2020-01-27,JNPR,Juniper Network...,8039.0,amc,0.58,0.58,0.0,0.0,-4.94%,24.47,22.73,23.26,-0.07110747854515731
2020-01-27,ASH,Ashland Global...,4046.0,amc,0.1,0.13,0.03,0.30000000000000004,0.65%,75.64,77.64,76.13,0.026441036488630276
2020-01-27,FFIV,"F5 Networks, In...",8812.0,amc,2.43,2.55,0.11999999999999966,0.04938271604938249,-5.05%,132.7,125.04,126.0,-0.05772418990203454
2020-01-27,LRN,K12 Inc,1009.0,amc,0.49,0.52,0.030000000000000027,0.061224489795918435,-15.12%,,,,
2020-01-27,CR,Crane Company,3231.0,amc,1.57,1.58,0.010000000000000009,0.006369426751592355,2.17%,83.58,87.0,85.39,0.04091888011486011
2020-01-27,ARLP,Alliance Resour...,403.0,bmo,0.2,0.2,0.0,0.0,-7.15%,,,,
2020-01-27,GGG,Graco Inc.,8032.0,amc,0.39,0.48,0.08999999999999997,0.23076923076923062,7.10%,51.4,54.9,55.05,0.06809338521400776
2020-01-27,WHR,Whirlpool Corpo...,7573.0,amc,4.3,4.91,0.6100000000000003,0.14186046511627914,5.69%,148.23,151.0,156.67,0.018687175335627026
2020-01-27,DHI,"D.r. Horton, In...",20104.0,bmo,0.92,0.99,0.06999999999999995,0.07608695652173902,1.98%,58.51,59.15,59.67,0.010938301145103413
2020-01-27,ARNC,Arconic Corpora...,1578.0,bmo,0.54,,,,--,,,,
2020-01-27,BRO,"Brown  Brown, I...",11393.0,amc,0.27,0.28,0.010000000000000009,0.03703703703703698,7.18%,41.66,42.88,44.65,0.029284685549687994
2020-01-27,ELS,Equity Lifestyl...,11348.0,amc,0.52,0.52,0.0,0.0,0.77%,71.8,71.8,72.35,0.0
2020-01-27,PKI,"Perkinelmer, In...",11191.0,amc,1.32,1.35,0.030000000000000027,0.022727272727272707,-1.16%,98.67,97.5,97.53,-0.011857707509881465
2020-01-27,BOH,Bank Of Hawaii...,2574.0,bmo,1.36,1.45,0.08999999999999986,0.06617647058823528,-0.59%,91.93,90.98,91.39,-0.01033394974437074
2020-01-27,JJSF,J  J Snack Food...,2430.0,amc,1.01,0.89,-0.12,-0.1188118811881188,-10.67%,,,,
2020-01-27,CSFL,Centerstate Ban...,1961.0,amc,0.52,0.57,0.04999999999999993,0.09615384615384603,-2.52%,,,,
2020-01-27,SANM,Sanmina Corpora...,1815.0,amc,0.68,0.79,0.10999999999999999,0.1617647058823528,2.20%,,,,
2020-01-27,RMBS,"Rambus, Inc.",1760.0,amc,0.25,0.01,-0.24,-0.96,3.09%,,,,
2020-01-27,SSB,South State Cor...,1760.0,amc,1.43,1.48,0.050000000000000044,0.034965034965035,-2.75%,,,,
2020-01-27,IBTX,Independent Ban...,1630.0,amc,1.29,1.32,0.030000000000000027,0.023255813953488413,2.11%,,,,
2020-01-27,WSBC,"Wesbanco, Inc.",1436.0,amc,0.69,0.75,0.06000000000000005,0.0869565217391306,-1.08%,,,,
2020-01-27,TCF,Tcf Financial C...,4399.0,amc,0.98,1.04,0.06000000000000005,0.061224489795918435,-1.17%,42.89,44.43,42.39,0.03590580554907907
2020-01-24,NEP,Nextera Energy...,3349.0,bmo,0.44,0.5,0.06,0.13636363636363646,-0.89%,,,,
2020-01-24,ERIC,Ericsson,30473.0,bmo,0.16,0.15,-0.010000000000000009,-0.0625,-7.24%,,,,
2020-01-24,AXP,American Expres...,76529.0,bmo,2.0,2.03,0.029999999999999805,0.014999999999999902,2.85%,131.37,136.36,135.11,0.03798431909872879
2020-01-24,NEE,"Nextera Energy,...",125084.0,bmo,1.54,1.44,-0.10000000000000009,-0.06493506493506496,1.40%,260.08,257.03,263.72,-0.011727160873577391
2020-01-24,SYF,Synchrony Finan...,11890.0,bmo,1.08,1.1,0.020000000000000018,0.0185185185185186,-9.86%,36.2,34.1,32.63,-0.058011049723756924
2020-01-24,APD,Air Products An...,53370.0,bmo,2.08,2.14,0.06000000000000005,0.028846153846153966,2.81%,237.29,237.54,243.95,0.001053563150575254
2020-01-24,SNV,Synovus Financi...,2826.0,bmo,0.97,0.94,-0.030000000000000027,-0.030927835051546393,-7.10%,39.44,37.0,36.64,-0.06186612576064898
2020-01-24,HRC,Hillrom Holding...,6767.0,bmo,1.08,1.13,0.04999999999999982,0.04629629629629606,-2.81%,112.81,109.84,109.64,-0.026327453239960996
2020-01-24,IBKC,Iberiabank Corp...,2233.0,bmo,1.7,1.59,-0.10999999999999988,-0.06470588235294106,-2.75%,,,,
2020-01-24,MOG.A,Moog Inc.,1769.0,bmo,1.21,1.44,0.22999999999999998,0.1900826446280992,-1.09%,,,,
2020-01-23,ETFC,Etrade Financia...,10066.0,amc,0.83,0.84,0.010000000000000009,0.012048192771084265,-0.96%,46.07,45.01,45.63,-0.023008465378771437
2020-01-23,INTC,Intel Corporati...,266446.0,amc,1.24,1.52,0.28,0.22580645161290325,8.13%,63.32,66.57,68.47,0.0513265950726467
2020-01-23,PG,Procter  Gamble...,286976.0,bmo,1.37,1.42,0.04999999999999982,0.03649635036496335,-1.05%,126.31,124.3,124.99,-0.015913229356345537
2020-01-23,ISRG,Intuitive Surgi...,67642.0,amc,3.26,3.48,0.2200000000000002,0.06748466257668717,-4.20%,615.0,604.8,589.2,-0.016585365853658662
2020-01-23,AAL,American Airlin...,4440.0,bmo,1.15,1.15,0.0,0.0,5.42%,27.32,27.39,28.8,0.0025622254758419505
2020-01-23,CMCSA,Comcast Corpora...,180300.0,bmo,0.75,0.79,0.040000000000000036,0.053333333333333455,-3.77%,47.44,46.54,45.65,-0.018971332209106184
2020-01-23,LUV,Southwest Airli...,16335.0,bmo,1.11,0.98,-0.13000000000000012,-0.11711711711711725,3.59%,53.48,53.0,55.4,-0.008975317875841382
2020-01-23,TEAM,Atlassian Corpo...,22592.0,amc,0.27,0.37,0.09999999999999998,0.37037037037037024,10.67%,132.64,145.0,146.79,0.09318455971049477
2020-01-23,UNP,Union Pacific C...,115262.0,bmo,2.03,2.02,-0.009999999999999787,-0.004926108374384119,3.46%,180.93,183.5,187.19,0.014204388437517146
2020-01-23,STM,Stmicroelectron...,22643.0,bmo,0.37,0.43,0.06,0.16216216216216206,5.81%,,,,
2020-01-23,FCX,Freeportmcmoran...,13169.0,bmo,0.01,0.02,0.01,1.0,-2.84%,12.32,11.44,11.97,-0.07142857142857151
2020-01-23,VFC,V.f. Corporatio...,22144.0,bmo,1.21,1.23,0.020000000000000018,0.016528925619834656,-9.69%,94.57,87.8,85.41,-0.0715871840964365
2020-01-23,SWKS,Skyworks Soluti...,19777.0,amc,1.65,1.68,0.030000000000000027,0.0181818181818183,-4.59%,128.19,126.5,122.31,-0.013183555659567858
2020-01-23,KEY,Keycorp,11559.0,bmo,0.48,0.48,0.0,0.0,1.07%,19.62,19.76,19.83,0.007135575942915473
2020-01-23,HZO,"Marinemax, Inc....",409.0,bmo,0.05,0.41,0.36,7.199999999999999,23.98%,,,,
2020-01-23,WAL,Western Allianc...,3847.0,amc,1.2,1.25,0.050000000000000044,0.04166666666666674,-0.26%,57.64,57.83,57.49,0.003296321998611962
2020-01-23,ORI,Old Republic In...,4739.0,bmo,0.39,0.47,0.07999999999999996,0.20512820512820507,-1.13%,22.94,23.11,22.68,0.007410636442894525
2020-01-23,SIVB,Svb Financial G...,11062.0,amc,4.59,5.06,0.46999999999999975,0.10239651416121998,-2.48%,259.08,260.01,252.66,0.003589624826308535
2020-01-23,JBLU,Jetblue Airways...,2716.0,bmo,0.55,0.56,0.010000000000000009,0.0181818181818183,6.44%,19.795,19.85,21.07,0.00277847941399334
2020-01-23,MTB,Mt Bank Corpora...,13553.0,bmo,3.47,3.6,0.1299999999999999,0.03746397694524495,5.25%,161.87,164.47,170.37,0.01606227219373557
2020-01-23,HBAN,Huntington Banc...,9016.0,bmo,0.31,0.28,-0.02999999999999997,-0.09677419354838701,-3.16%,14.73,14.72,14.265,-0.0006788866259334059
2020-01-23,DFS,Discover Financ...,14552.0,amc,2.23,2.25,0.020000000000000018,0.008968609865470878,-11.14%,85.85,78.12,76.29,-0.09004076878276046
2020-01-23,KMB,Kimberlyclark C...,48167.0,bmo,1.7,1.71,0.010000000000000009,0.00588235294117645,0.18%,144.39,140.11,144.65,-0.029641941962739615
2020-01-23,AVX,Avx Corporation...,,bmo,0.19,0.28,0.09000000000000002,0.47368421052631593,0.24%,,,,
2020-01-23,TRV,The Travelers C...,27048.0,bmo,3.23,3.32,0.08999999999999986,0.02786377708978316,-5.06%,141.34,136.29,134.19,-0.03572944672421119
2020-01-22,CTXS,"Citrix Systems,...",18286.0,amc,1.66,1.71,0.050000000000000044,0.030120481927710774,7.76%,119.23,123.09,128.48,0.03237440241549949
2020-01-22,KMI,"Kinder Morgan,...",35732.0,amc,0.26,0.26,0.0,0.0,3.82%,20.96,21.38,21.76,0.020038167938931206
2020-01-22,ABT,Abbott Laborato...,167899.0,bmo,0.95,0.95,0.0,0.0,2.37%,89.73,90.78,91.86,0.011701771982614462
2020-01-22,TXN,Texas Instrumen...,108976.0,amc,1.02,1.12,0.10000000000000009,0.0980392156862746,0.68%,133.34,131.42,134.25,-0.01439928003599833
2020-01-22,JNJ,Johnson  Johnso...,391896.0,bmo,1.86,1.88,0.019999999999999796,0.010752688172043001,-0.68%,149.27,146.7,148.25,-0.01721712333355674
2020-01-22,FITB,Fifth Third Ban...,13804.0,bmo,0.73,0.68,-0.04999999999999993,-0.06849315068493145,1.10%,29.02,29.25,29.34,0.007925568573397657
2020-01-22,STLD,"Steel Dynamics,...",5586.0,amc,0.56,0.62,0.05999999999999994,0.10714285714285698,-1.37%,32.07,32.85,31.63,0.024321796071094415
2020-01-22,TER,"Teradyne, Inc.",11110.0,amc,0.79,0.88,0.08999999999999997,0.11392405063291133,3.56%,73.59,79.05,76.21,0.07419486343253157
2020-01-22,ALLY,Ally Financial...,6508.0,bmo,0.95,0.95,0.0,0.0,6.77%,30.26,31.82,32.31,0.051553205551883696
2020-01-22,ASML,Asml Holding N....,138332.0,bmo,2.96,2.98,0.020000000000000018,0.006756756756756799,-0.72%,,,,
2020-01-22,TDY,Teledyne Techno...,13717.0,bmo,2.76,2.9,0.14000000000000012,0.050724637681159424,-2.07%,383.33,389.06,375.38,0.0149479560691832
2020-01-22,APH,Amphenol Corpor...,28572.0,bmo,0.91,0.98,0.06999999999999995,0.07692307692307687,-1.51%,108.26,107.16,106.63,-0.010160724182523673
2020-01-22,FCEL,Fuelcell Energy...,449.0,bmo,-0.07,-0.12,-0.04999999999999999,0.714285714285714,-22.92%,,,,
2020-01-22,PLD,"Prologis, Inc.",67580.0,bmo,0.84,0.84,0.0,0.0,-1.71%,95.57,95.17,93.94,-0.004185413832792584
2020-01-22,RJF,Raymond James F...,9493.0,amc,1.9,1.89,-0.010000000000000009,-0.0052631578947368585,-6.17%,97.24,92.26,91.24,-0.05121349238996287
2020-01-22,RCI,Rogers Communic...,21156.0,bmo,0.78,0.76,-0.020000000000000018,-0.02564102564102566,2.71%,,,,
2020-01-22,BKR,Baker Hughes Co...,17046.0,bmo,0.31,0.27,-0.03999999999999998,-0.12903225806451601,-0.22%,22.73,22.84,22.68,0.0048394192696876726
2020-01-22,NTRS,Northern Trust...,16438.0,bmo,1.77,1.7,-0.07000000000000006,-0.039548022598870136,-3.30%,108.57,102.33,104.99,-0.057474440453163855
2020-01-22,CBSH,Commerce Bancsh...,7108.0,bmo,0.88,0.93,0.050000000000000044,0.05681818181818188,2.46%,67.05,67.71,68.7,0.009843400447427264
2020-01-22,BOKF,Bok Financial C...,3582.0,bmo,1.85,1.56,-0.29000000000000004,-0.15675675675675682,-2.84%,85.35,80.0,82.93,-0.06268306971294668
2020-01-22,RLI,Rli Corp.,3547.0,amc,0.49,0.63,0.14,0.2857142857142858,-1.70%,,,,
2020-01-22,SLG,Sl Green Realty...,3224.0,amc,1.74,1.75,0.010000000000000009,0.005747126436781658,1.45%,92.73,95.2,94.07,0.026636471476329193
2020-01-22,NG,Novagold Resour...,3141.0,amc,-0.03,-0.02,0.009999999999999998,-0.33333333333333326,4.18%,,,,
2020-01-22,CBU,Community Bank...,3095.0,bmo,0.8,0.83,0.029999999999999916,0.03749999999999987,0.03%,,,,
2020-01-22,PTC,Ptc Inc.,8837.0,amc,0.45,0.57,0.11999999999999994,0.2666666666666666,6.40%,79.95,85.51,85.07,0.06954346466541583
2020-01-21,CMA,Comerica Incorp...,5054.0,bmo,1.74,1.85,0.1100000000000001,0.06321839080459779,-3.51%,68.72,66.15,66.31,-0.037398137369033635
2020-01-21,FULT,Fulton Financia...,1814.0,amc,0.35,0.33,-0.019999999999999962,-0.05714285714285705,-0.17%,,,,
2020-01-21,NAVI,Navient Corpora...,1442.0,amc,0.57,0.67,0.10000000000000009,0.17543859649122817,9.52%,13.86,14.1,15.18,0.017316017316017396
2020-01-21,FNB,F.n.b. Corporat...,2394.0,bmo,0.29,0.3,0.010000000000000009,0.034482758620689724,-3.21%,12.76,12.65,12.35,-0.008620689655172376
2020-01-21,ZION,Zions Bancorpor...,5392.0,amc,1.08,1.14,0.05999999999999983,0.05555555555555536,-4.13%,49.9,47.66,47.84,-0.044889779559118326
2020-01-21,PNFP,Pinnacle Financ...,3023.0,amc,1.28,1.27,-0.010000000000000009,-0.0078125,-0.92%,62.06,60.2,61.49,-0.029970995810505996
2020-01-21,AMTD,Td Ameritrade H...,20160.0,amc,0.77,0.74,-0.030000000000000027,-0.038961038961038974,1.04%,50.75,49.74,51.28,-0.019901477832512282
2020-01-21,HAL,Halliburton Com...,10308.0,bmo,0.29,0.32,0.030000000000000027,0.10344827586206917,-0.79%,23.96,23.78,23.77,-0.0075125208681134925
2020-01-21,UAL,United Airlines...,6953.0,amc,2.64,2.67,0.029999999999999805,0.011363636363636243,-2.86%,85.79,86.75,83.34,0.011190115398064915
2020-01-21,IBM,International B...,110898.0,amc,4.69,4.71,0.019999999999999574,0.004264392324093702,3.39%,139.17,143.32,143.89,0.029819645038442255
2020-01-21,NFLX,"Netflix, Inc.",184599.0,amc,0.52,1.3,0.78,1.5,-3.58%,338.11,332.55,326.0,-0.016444352429682674
2020-01-21,SBNY,Signature Bank,5512.0,bmo,2.69,2.78,0.08999999999999986,0.03345724907063197,5.99%,139.17,140.0,147.5,0.005963929007688495
2020-01-21,COF,Capital One Fin...,30979.0,amc,2.35,2.49,0.14000000000000012,0.05957446808510647,4.47%,102.19,105.0,106.76,0.02749779821900389
2020-01-21,WTFC,Wintrust Financ...,2439.0,amc,1.56,1.44,-0.1200000000000001,-0.07692307692307698,-2.48%,66.9,63.75,65.24,-0.04708520179372211
2020-01-21,SFBS,Servisfirst Ban...,1878.0,amc,0.68,0.76,0.07999999999999996,0.11764705882352944,10.89%,,,,
2020-01-21,AUB,Atlantic Union...,1822.0,bmo,0.71,0.71,0.0,0.0,-3.26%,,,,
2020-01-21,UCBI,United Communit...,1531.0,amc,0.58,0.61,0.030000000000000027,0.051724137931034475,-1.78%,,,,
2020-01-21,FMBI,First Midwest B...,1491.0,amc,0.5,0.51,0.010000000000000009,0.020000000000000018,-0.32%,,,,
2020-01-21,WSFS,Wsfs Financial...,1402.0,amc,0.9,0.96,0.05999999999999994,0.06666666666666665,-2.67%,,,,
2020-01-21,ONB,Old National Ba...,2244.0,bmo,0.34,0.32,-0.020000000000000018,-0.05882352941176472,-3.46%,,,,
2020-01-21,RNST,Renasant Corpor...,1355.0,amc,0.65,0.66,0.010000000000000009,0.01538461538461533,-0.03%,,,,
2020-01-21,FBK,Fb Financial Co...,757.0,amc,0.67,0.7,0.029999999999999916,0.04477611940298498,-0.31%,,,,
2020-01-21,TBK,Triumph Bancorp...,592.0,amc,0.63,0.66,0.030000000000000027,0.04761904761904767,5.51%,,,,
2020-01-21,GSBC,Great Southern...,571.0,amc,1.24,1.24,0.0,0.0,-0.83%,,,,
2020-01-20,EFSC,Enterprise Fina...,768.0,amc,1.09,1.09,0.0,0.0,-3.40%,,,,
2020-01-20,EDU,New Oriental Ed...,19005.0,bmo,0.23,0.36,0.12999999999999998,0.5652173913043477,0.00%,,,,
2020-01-20,LOGI,Logitech Intern...,9925.0,amc,0.81,0.84,0.029999999999999916,0.03703703703703698,2.62%,,,,
2020-01-20,FDEF,First Defiance...,626.0,amc,0.66,0.66,0.0,0.0,1.54%,,,,
2020-01-17,FHN,First Horizon N...,2916.0,bmo,0.42,0.47,0.04999999999999999,0.11904761904761907,4.29%,16.56,17.01,17.27,0.027173913043478493
2020-01-17,KSU,Kansas City Sou...,14302.0,bmo,1.81,1.82,0.010000000000000009,0.005524861878453136,3.03%,161.63,160.73,166.52,-0.005568273216605912
2020-01-17,JBHT,J.b. Hunt Trans...,12620.0,bmo,1.52,1.35,-0.16999999999999993,-0.11184210526315785,-4.24%,119.76,114.5614,114.68,-0.04340848363393457
2020-01-17,STT,State Street Co...,21455.0,bmo,1.7,1.98,0.28,0.16470588235294126,1.75%,81.14,84.13,82.56,0.03684988908060127
2020-01-17,FAST,Fastenal Compan...,23635.0,bmo,0.32,0.31,-0.010000000000000009,-0.03125,-1.37%,37.31,36.37,36.8,-0.0251943178772448
2020-01-17,CFG,Citizens Financ...,10282.0,bmo,0.96,0.99,0.030000000000000027,0.03125,3.23%,39.59,40.79,40.87,0.03031068451629193
2020-01-17,RF,Regions Financi...,10854.0,bmo,0.39,0.4,0.010000000000000009,0.025641025641025772,-1.56%,16.65,16.7,16.39,0.0030030030030030463
2020-01-17,SLB,Schlumberger Li...,25633.0,bmo,0.37,0.39,0.020000000000000018,0.05405405405405417,-1.06%,38.78,39.01,38.37,0.005930892212480554
2020-01-16,PBCT,Peoples United...,4862.0,amc,0.33,0.37,0.03999999999999998,0.1212121212121211,-3.43%,16.62,16.25,16.05,-0.022262334536702788
2020-01-16,CSX,Csx Corporation...,54792.0,amc,0.97,0.99,0.020000000000000018,0.020618556701030855,-0.44%,76.74,75.5,76.4,-0.016158457127964487
2020-01-16,MS,Morgan Stanley,69644.0,bmo,0.98,1.2,0.21999999999999997,0.22448979591836737,6.61%,52.94,56.05,56.44,0.05874574990555348
2020-01-16,TSM,Taiwan Semicond...,261015.0,bmo,0.72,0.73,0.010000000000000009,0.01388888888888884,0.62%,,,,
2020-01-16,BK,The Bank Of New...,32912.0,bmo,0.99,1.01,0.020000000000000018,0.02020202020202011,-7.83%,50.69,46.75,46.72,-0.07772736239889522
2020-01-16,PPG,"Ppg Industries,...",23986.0,bmo,1.35,1.31,-0.040000000000000036,-0.029629629629629672,-2.55%,130.74,126.35,127.41,-0.03357809392687794
2020-01-16,OZK,Bank Ozk,2909.0,amc,0.76,0.78,0.020000000000000018,0.026315789473684292,-5.06%,30.81,30.81,29.25,0.0
2020-01-16,BEDU,Bright Scholar...,906.0,amc,0.25,0.24,-0.010000000000000009,-0.040000000000000036,0.21%,,,,
2020-01-16,WNS,Wns Holdings Li...,2404.0,bmo,0.75,0.8,0.050000000000000044,0.06666666666666665,2.97%,,,,
2020-01-16,HOMB,Home Bancshares...,2390.0,bmo,0.42,0.44,0.020000000000000018,0.04761904761904767,6.44%,,,,
2020-01-16,INDB,Independent Ban...,2288.0,bmo,1.4,1.38,-0.020000000000000018,-0.014285714285714346,1.51%,,,,
2020-01-16,PRGS,Progress Softwa...,1809.0,amc,0.75,0.79,0.040000000000000036,0.053333333333333455,3.21%,,,,
2020-01-16,BMTC,Bryn Mawr Bank...,553.0,amc,0.79,0.81,0.020000000000000018,0.025316455696202445,-0.97%,,,,
2020-01-15,BAC,Bank Of America...,209256.0,bmo,0.68,0.74,0.05999999999999994,0.08823529411764697,-1.84%,35.32,34.765,34.67,-0.01571347678369195
2020-01-15,UNH,Unitedhealth Gr...,289114.0,bmo,3.77,3.9,0.1299999999999999,0.034482758620689724,2.83%,288.24,289.02,296.41,0.0027060782681098683
2020-01-15,GS,The Goldman Sac...,67570.0,bmo,5.2,4.69,-0.5099999999999998,-0.09807692307692306,-0.18%,245.66,242.0,245.21,-0.014898640397297047
2020-01-15,AA,Alcoa Corp.,1712.0,amc,-0.22,-0.31,-0.09,0.40909090909090917,-11.89%,20.18,19.42,17.78,-0.037661050545094055
2020-01-15,BLK,"Blackrock, Inc....",81549.0,bmo,7.67,8.34,0.6699999999999999,0.08735332464146017,2.30%,518.32,518.5,530.26,0.00034727581416871267
2020-01-15,USB,U.s. Bancorp,53564.0,bmo,1.08,1.08,0.0,0.0,-2.86%,56.59,55.47,54.97,-0.01979148259409802
2020-01-15,PNC,The Pnc Financi...,48383.0,bmo,2.92,2.97,0.050000000000000266,0.017123287671233056,-3.63%,159.88,158.31,154.08,-0.009819864898673925
2020-01-15,HWC,Hancock Whitney...,1865.0,amc,1.04,1.06,0.020000000000000018,0.019230769230769162,-0.07%,,,,
2020-01-15,EGBN,"Eagle Bancorp,...",1042.0,amc,1.08,1.06,-0.020000000000000018,-0.01851851851851849,-0.29%,,,,
2020-01-15,VOLT,Volt Informatio...,19.0,amc,-0.03,0.04,0.07,-2.3333333333333335,-5.65%,,,,
2020-01-14,APHA,Aphria Inc.,1130.0,bmo,-0.02,,,,-8.44%,,,,
2020-01-14,C,Citigroup Inc.,99739.0,bmo,1.82,1.9,0.07999999999999985,0.0439560439560438,1.56%,80.65,81.2,81.91,0.0068195908245505255
2020-01-14,JPM,Jpmorgan Chase...,296506.0,bmo,2.32,2.57,0.25,0.10775862068965525,1.17%,137.2,137.94,138.8,0.005393586005830953
2020-01-14,DAL,Delta Air Lines...,16079.0,bmo,1.4,1.7,0.30000000000000004,0.2142857142857144,3.29%,59.49,62.04,61.45,0.042864346949067045
2020-01-14,WFC,Wells Fargo  Co...,108527.0,bmo,1.12,0.93,-0.19000000000000006,-0.1696428571428572,-5.39%,52.11,50.23,49.3,-0.03607752830550759
2020-01-14,OGI,Organigram Hold...,306.0,amc,-0.03,,,,45.37%,,,,
2020-01-14,FRC,First Republic...,18540.0,bmo,1.26,1.39,0.1299999999999999,0.10317460317460303,4.59%,115.45,119.01,120.75,0.030835859679514854
2020-01-14,WIT,Wipro Limited,18836.0,bmo,0.06,0.06,0.0,0.0,0.26%,,,,
2020-01-14,BBCP,Concrete Pumpin...,194.0,amc,0.04,0.0,-0.04,-1.0,-7.50%,,,,
2020-01-14,INFO,Ihs Markit Ltd....,29520.0,bmo,0.61,0.65,0.040000000000000036,0.06557377049180335,-1.09%,79.93,77.93,79.06,-0.02502189415738776
2020-01-13,LMNR,Limoneira Co,239.0,amc,-0.24,-0.24,0.0,0.0,5.26%,,,,
2020-01-13,SJR,Shaw Communicat...,8289.0,bmo,0.28,0.23,-0.05000000000000002,-0.1785714285714286,-0.15%,,,,
2020-01-10,INFY,Infosys Limited...,38591.0,bmo,0.14,0.15,0.009999999999999981,0.0714285714285714,1.62%,,,,
2020-01-09,LNN,Lindsay Corpora...,1018.0,bmo,0.65,0.77,0.12,0.18461538461538463,8.59%,,,,
2020-01-09,SNX,Synnex Corporat...,5490.0,amc,3.61,4.26,0.6499999999999999,0.18005540166204992,12.98%,128.84,142.34,145.56,0.10478112387457306
2020-01-09,KBH,Kb Home,2992.0,amc,1.29,1.31,0.020000000000000018,0.015503875968992276,-3.24%,,,,
2020-01-09,AYI,Acuity Brands I...,3413.0,bmo,2.17,2.13,-0.040000000000000036,-0.018433179723502335,-13.76%,143.12,131.75,123.42,-0.07944382336500844
2020-01-09,WDFC,Wd40 Company,2630.0,amc,0.99,0.88,-0.10999999999999999,-0.11111111111111105,-3.27%,,,,
2020-01-09,SLP,Simulations Plu...,900.0,amc,0.1,0.11,0.009999999999999995,0.09999999999999987,5.33%,,,,
2020-01-09,SMPL,The Simply Good...,1624.0,bmo,0.21,0.22,0.010000000000000009,0.04761904761904767,-10.71%,,,,
2020-01-09,AZZ,Azz Inc.,828.0,bmo,0.84,0.84,0.0,0.0,4.02%,,,,
2020-01-09,FC,Franklin Covey...,295.0,amc,-0.03,-0.04,-0.010000000000000002,0.3333333333333335,-4.44%,,,,
2020-01-08,STZ,Constellation B...,33303.0,bmo,1.84,2.14,0.30000000000000004,0.16304347826086962,3.64%,183.6,188.75,190.29,0.028050108932461848
2020-01-08,WBA,Walgreens Boots...,37668.0,bmo,1.4,1.37,-0.029999999999999805,-0.02142857142857124,-5.84%,59.29,56.05,55.83,-0.054646652049249456
2020-01-08,LEN,Lennar Corporat...,18878.0,bmo,1.9,2.13,0.22999999999999998,0.1210526315789473,0.79%,57.14,58.68,57.59,0.02695134756737838
2020-01-08,BBBY,Bed Bath  Beyon...,923.0,amc,0.03,-0.38,-0.41000000000000003,-13.666666666666668,-19.22%,,,,
2020-01-08,GBX,Greenbrier Comp...,693.0,bmo,0.44,0.3,-0.14,-0.31818181818181823,-9.86%,,,,
2020-01-08,HELE,Helen Of Troy L...,4592.0,amc,2.51,3.12,0.6100000000000003,0.24302788844621537,3.43%,,,,
2020-01-08,SCHN,Schnitzer Steel...,425.0,bmo,-0.17,-0.17,0.0,0.0,0.05%,,,,
2020-01-08,RPM,Rpm Internation...,9704.0,bmo,0.73,0.76,0.030000000000000027,0.041095890410958846,-1.67%,74.97,76.0,73.72,0.013738828864879205
