,Company,ESP,Estimate_eps,Estimate_sales,Reported_eps,Reported_sales,cap,symbol,timing
2019-08-06,"Iteris, Inc.",,-0.05,26.66,-0.05,26.61,187.0,ITI,amc
2019-08-06,American Financ...,,2.01,,2.12,1836.0,5558.0,AFG,amc
2019-08-06,Hamilton Lane I...,,0.5,69.98,0.45,64.69,3799.0,HLNE,bmo
2019-08-06,Halozyme Therap...,,-0.17,39.52,-0.1,39.15,3835.0,HALO,amc
2019-08-06,Jbg Smith Prope...,,0.28,127.89,0.41,160.62,3840.0,JBGS,amc
2019-08-06,Enstar Group Li...,,,,4.76,365.33,3914.0,ESGR,amc
2019-08-06,Gs Acquisition...,,,,0.03,0.0,4558.0,VRT,amc
2019-08-06,Us Foods Holdin...,,0.63,6357.92,0.64,6443.0,4696.0,USFD,bmo
2019-08-06,Choice Hotels I...,,1.14,303.27,1.19,317.68,4745.0,CHH,bmo
2019-08-06,Servicemaster G...,,0.47,548.4,0.5,560.0,5003.0,SERV,bmo
2019-08-06,Aramark,,0.45,3987.57,0.47,4010.76,5800.0,ARMK,bmo
2019-08-06,Cocacola Bottli...,,,,4.51,1273.66,2124.0,COKE,amc
2019-08-06,"Voya Financial,...",,1.47,314.19,1.52,317.0,6210.0,VOYA,amc
2019-08-06,"Assurant, Inc.",,2.13,2343.12,2.34,2523.0,6246.0,AIZ,amc
2019-08-06,"Syneos Health,...",,0.7,1148.47,0.74,1166.83,6346.0,SYNH,bmo
2019-08-06,Square Enix Hol...,,,,0.31,485.24,6557.0,SQNXF,bmo
2019-08-06,Alleghany Corpo...,,9.48,,12.4,2102.66,7409.0,Y,amc
2019-08-06,Host Hotels  Re...,,0.54,1505.32,0.53,1483.0,7677.0,HST,amc
2019-08-06,Discovery Commu...,,,,0.98,2885.0,9799.0,DISCK,bmo
2019-08-06,Biotechne Corp,,1.31,197.99,1.25,191.66,10586.0,TECH,bmo
2019-08-06,Energizer Holdi...,,0.47,675.89,0.37,647.2,3346.0,ENR,bmo
2019-08-06,Ptc Therapeutic...,,-0.46,81.7,-0.66,85.52,3151.0,PTCT,amc
2019-08-06,Gates Industria...,,0.27,840.1,0.26,809.9,3148.0,GTES,amc
2019-08-06,Lci Industries,,1.72,659.1,1.89,629.07,3022.0,LCII,bmo
2019-08-06,Innospec Inc.,,1.12,,1.12,362.4,1944.0,IOSP,amc
2019-08-06,"Xencor, Inc.",,-0.45,7.58,-0.3,19.49,1947.0,XNCR,amc
2019-08-06,Vericel Corpora...,,-0.47,24.3,-0.05,26.15,720.0,VCEL,bmo
2019-08-06,Kornit Digital...,,0.12,45.7,0.08,43.89,2251.0,KRNT,amc
2019-08-06,Evoqua Watr Tec...,,0.16,358.9,0.09,360.34,2302.0,AQUA,bmo
2019-08-06,Nu Skin Enterpr...,,0.83,633.21,0.83,623.5,2336.0,NUS,amc
2019-08-06,Turning Point T...,,-0.52,,-0.7,0.0,2354.0,TPTX,amc
2019-08-06,Denali Therapeu...,,-0.46,4.52,-0.61,4.2,2608.0,DNLI,amc
2019-08-06,Workiva Inc.,,-0.1,68.96,0.0,73.48,2618.0,WK,amc
2019-08-06,Inspire Medical...,,-0.45,16.55,-0.32,18.03,2651.0,INSP,amc
2019-08-06,White Mountains...,,,,-0.79,37.6,2732.0,WTM,bmo
2019-08-06,El Paso Electri...,,,,0.54,203.08,2738.0,EE,bmo
2019-08-06,"Lgi Homes, Inc....",,1.62,461.9,1.82,461.83,2782.0,LGIH,bmo
2019-08-06,Sailpoint Techn...,,-0.05,60.39,-0.01,63.05,2797.0,SAIL,amc
2019-08-06,Dcp Midstream P...,,0.26,1532.98,0.43,1798.0,2804.0,DCP,amc
2019-08-06,Vonage Holdings...,,0.04,291.72,0.08,297.58,2834.0,VG,bmo
2019-08-06,Newjersey Resou...,,0.13,592.8,-0.2,434.94,3013.0,NJR,bmo
2019-08-06,"Avantor, Inc.",,0.17,1514.03,0.14,1532.4,10727.0,AVTR,bmo
2019-08-06,Black Knight Fi...,,0.48,296.72,0.49,295.1,10838.0,BKI,bmo
2019-08-06,Essential Utili...,,0.39,225.08,0.37,218.89,10953.0,WTRG,amc
2019-08-06,Shotspotter Inc...,,0.0,10.38,0.03,10.26,274.0,SSTI,amc
2019-08-06,Adt Inc.,,0.16,1251.41,-0.02,1284.0,6099.0,ADT,amc
2019-08-06,"J2 Global, Inc....",,1.52,318.47,1.6,322.43,2700.0,JCOM,amc
2019-08-06,Vishay Precisio...,,0.47,73.0,0.45,70.87,331.0,VPG,bmo
2019-08-06,Tenneco Inc.,,0.93,4456.5,1.2,4504.0,466.0,TEN,bmo
2019-08-06,Livent Corporat...,,0.12,108.14,0.12,114.0,1013.0,LTHM,amc
2019-08-06,Aurinia Pharmac...,,-0.15,0.05,-0.17,0.03,1632.0,AUPH,amc
2019-08-06,Usa Compression...,,-0.02,172.96,0.01,173.68,1149.0,USAC,bmo
2019-08-06,Seaworld Entert...,,0.52,410.72,0.64,405.99,1307.0,SEAS,bmo
2019-08-06,"Codexis, Inc.",,-0.04,14.9,-0.08,12.32,741.0,CDXS,amc
2019-08-06,Beacon Roofing...,,1.24,1992.68,0.92,1924.53,1915.0,BECN,amc
2019-08-06,Acacia Communic...,,0.36,108.68,0.42,111.18,2844.0,ACIA,amc
2019-08-06,Grand Canyon Ed...,,0.94,173.41,1.09,174.82,4488.0,LOPE,amc
2019-08-06,Everi Holdings...,,0.07,128.97,0.07,129.71,493.0,EVRI,amc
2019-08-06,Axcelis Technol...,,-0.03,75.0,0.02,74.31,943.0,ACLS,amc
2019-08-06,Monroe Capital...,,0.35,17.0,0.35,16.72,130.0,MRCC,amc
2019-08-06,"Caretrust Reit,...",,0.35,41.81,0.35,46.2,1601.0,CTRE,amc
2019-08-06,Tegna Inc.,,0.32,534.94,0.35,536.93,2553.0,TGNA,bmo
2019-08-06,Enable Midstrea...,,0.23,,0.26,735.0,2073.0,ENBL,bmo
2019-08-06,"Henry Schein, I...",,0.83,2478.94,0.84,2447.83,9659.0,HSIC,bmo
2019-08-06,Discovery Commu...,,,,0.98,2885.0,20321.0,DISCB,bmo
2019-08-06,Compass Mineral...,,-0.16,247.15,-0.29,245.2,1742.0,CMP,amc
2019-08-06,Fleetcor Techno...,,2.79,634.11,2.85,647.09,22054.0,FLT,amc
2019-08-06,Fidelity Nation...,,1.78,2110.56,1.78,2112.0,88597.0,FIS,bmo
2019-08-06,"Dht Holdings, I...",,-0.03,59.38,-0.03,61.17,787.0,DHT,amc
2019-08-06,Consol Energy I...,,1.18,379.9,1.56,384.31,145.0,CEIX,bmo
2019-08-06,Community Healt...,,0.41,14.5,0.42,14.32,950.0,CHCT,amc
2019-08-06,Rigel Pharmaceu...,,-0.14,9.25,-0.12,10.41,489.0,RIGL,amc
2019-08-06,Entravision Com...,,0.06,,0.07,69.24,127.0,EVC,amc
2019-08-06,"Cargurus, Inc.",,0.07,141.09,0.1,145.03,2740.0,CARG,amc
2019-08-06,Fate Therapeuti...,,-0.32,1.27,-0.36,2.82,2628.0,FATE,amc
2019-08-06,"Evolent Health,...",,-0.23,192.32,-0.26,191.96,878.0,EVH,amc
2019-08-06,Marcus  Millich...,,0.43,188.4,0.54,209.59,1068.0,MMI,amc
2019-08-06,"Benefitfocus, I...",,-0.43,67.48,-0.31,68.58,358.0,BNFT,amc
2019-08-06,Biocryst Pharma...,,-0.31,2.52,-0.34,1.45,859.0,BCRX,bmo
2019-08-06,Select Egy Svcs...,,0.17,360.04,0.08,323.89,488.0,WTTR,amc
2019-08-06,Southwest Gas C...,,0.43,733.2,0.41,713.01,3934.0,SWX,amc
2019-08-06,Lendingclub Cor...,,-0.1,191.67,-0.01,190.81,395.0,LC,amc
2019-08-06,Townsquare Medi...,,0.34,110.73,0.37,113.09,90.0,TSQ,bmo
2019-08-06,Editas Medicine...,,-0.59,6.0,-0.69,2.33,1675.0,EDIT,amc
2019-08-05,Apple Hospitali...,,0.49,340.38,0.49,341.12,2009.0,APLE,amc
2019-08-05,Brighthouse Fin...,,2.23,,2.56,2370.0,2879.0,BHF,amc
2019-08-05,Jacobs Engineer...,,1.25,3148.57,1.4,3169.62,10923.0,J,bmo
2019-08-05,Liveramp Holdin...,,-0.3,78.31,-0.24,82.51,3106.0,RAMP,amc
2019-08-05,"Chemocentryx, I...",,-0.21,10.08,-0.26,7.17,3432.0,CCXI,amc
2019-08-05,"Freshpet, Inc.",,-0.08,60.05,-0.16,60.05,3616.0,FRPT,amc
2019-08-05,Regal Beloit Co...,,1.63,909.49,1.52,873.7,3706.0,RBC,amc
2019-08-05,Allakos Inc.,,-0.49,,-0.44,0.0,4066.0,ALLK,bmo
2019-08-05,China Biologic...,,1.03,,1.24,135.7,4231.0,CBPO,amc
2019-08-05,"51job, Inc.",,,,0.86,140.36,4778.0,JOBS,amc
2019-08-05,"Woodward, Inc.",,1.17,699.77,1.3,752.01,4889.0,WWD,amc
2019-08-05,Bwx Technologie...,,0.52,430.74,0.62,471.23,5049.0,BWXT,amc
2019-08-05,"Douglas Emmett,...",,0.53,225.7,0.54,230.53,5079.0,DEI,amc
2019-08-05,Kemper Corporat...,,1.36,1224.75,1.38,1235.3,5125.0,KMPR,bmo
2019-08-05,Weatherford Int...,,-0.11,1358.39,-0.21,1309.0,,WFTIQ,amc
2019-08-05,Mirati Therapeu...,,-1.21,,-1.26,0.58,5423.0,MRTX,amc
2019-08-05,Acceleron Pharm...,,-0.24,27.14,-0.34,27.67,5639.0,XLRN,amc
2019-08-05,Bancolombia S.a...,,1.05,,1.21,1158.01,6608.0,CIB,amc
2019-08-05,Univar Inc.,,0.44,2810.15,0.42,2584.6,2951.0,UNVR,bmo
2019-08-05,"Itron, Inc.",,0.48,602.0,0.87,635.04,2762.0,ITRI,amc
2019-08-05,Mimecast Limite...,,0.06,97.37,0.08,99.23,2735.0,MIME,amc
2019-08-05,"Everquote, Inc....",,-0.15,50.82,-0.08,55.67,1416.0,EVER,amc
2019-08-05,Argo Group Inte...,,0.25,478.43,0.48,476.6,1184.0,ARGO,amc
2019-08-05,Amneal Pharmace...,,0.15,431.42,0.09,404.64,1362.0,AMRX,bmo
2019-08-05,"Arvinas, Inc.",,-0.46,4.0,-0.55,4.02,1375.0,ARVN,bmo
2019-08-05,Revance Therape...,,-0.86,0.87,-0.86,0.0,1386.0,RVNC,amc
2019-08-05,"Inter Parfums,...",,0.38,166.2,0.39,166.24,1398.0,IPAR,amc
2019-08-05,Axonics Modulat...,,-0.51,1.3,-0.68,1.49,1408.0,AXNX,amc
2019-08-05,Shockwave Medic...,,-0.55,8.1,-0.38,10.01,1447.0,SWAV,amc
2019-08-05,Cornerstone Ond...,,0.2,138.82,0.19,141.86,2369.0,CSOD,amc
2019-08-05,Sapiens Interna...,,0.17,78.19,0.19,79.53,1464.0,SPNS,bmo
2019-08-05,Mueller Water P...,,0.2,275.59,0.24,274.3,1581.0,MWA,amc
2019-08-05,Horace Mann Edu...,,,,0.17,451.5,1594.0,HMN,amc
2019-08-05,Masonite Intern...,,1.15,579.41,1.09,562.94,2025.0,DOOR,amc
2019-08-05,Outfront Media...,,0.65,452.27,0.67,459.9,2154.0,OUT,amc
2019-08-05,Kennametal Inc....,,0.86,643.24,0.84,603.95,2234.0,KMT,amc
2019-08-05,Cna Financial C...,,1.01,2348.0,1.08,2343.0,9164.0,CNA,bmo
2019-08-05,Insulet Corpora...,,0.03,162.96,0.02,177.14,12765.0,PODD,amc
2019-08-05,Genmark Diagnos...,,-0.21,17.92,-0.23,18.37,1122.0,GNMK,amc
2019-08-05,Steris Plc,,1.11,673.53,1.23,696.8,13351.0,STE,amc
2019-08-05,Avid Technology...,,0.04,101.35,0.02,98.7,348.0,AVID,amc
2019-08-05,Travelcenters O...,,0.85,1570.18,0.15,1597.36,117.0,TA,bmo
2019-08-05,American Equity...,,0.95,570.7,1.09,570.57,2398.0,AEL,amc
2019-08-05,Ciner Resources...,,,,0.56,129.8,222.0,CINR,amc
2019-08-05,Clarus Corporat...,,0.07,44.73,0.05,46.99,332.0,CLAR,amc
2019-08-05,Highpoint Resou...,,-0.07,108.67,-0.07,107.58,78.0,HPR,amc
2019-08-05,"Wpx Energy, Inc...",,0.07,577.59,0.09,695.0,3418.0,WPX,amc
2019-08-05,"Boise Cascade,...",,0.5,1271.22,0.71,1230.08,1744.0,BCC,bmo
2019-08-05,Neophotonics Co...,,-0.1,83.92,-0.03,81.69,425.0,NPTN,amc
2019-08-05,Addus Homecare...,,0.54,146.66,0.56,149.69,1389.0,ADUS,amc
2019-08-05,Bellicum Pharma...,,-5.4,0.23,-5.8,1.39,38.0,BLCM,amc
2019-08-05,Veeco Instrumen...,,-0.08,101.2,-0.06,97.82,671.0,VECO,amc
2019-08-05,Ugi Corporation...,,0.2,1431.2,0.13,1363.7,6914.0,UGI,amc
2019-08-05,Digital Turbine...,,0.02,28.39,0.05,30.55,1121.0,APPS,amc
2019-08-05,"Shake Shack, In...",,0.22,148.77,0.27,152.71,2133.0,SHAK,amc
2019-08-05,Cabot Corporati...,,1.0,864.6,1.0,845.0,2144.0,CBT,amc
2019-08-05,Gladstone Capit...,,0.21,12.42,0.21,12.89,235.0,GLAD,amc
2019-08-05,Community Healt...,,-0.52,3204.1,-0.47,3302.0,449.0,CYH,amc
2019-08-05,"Ansys, Inc.",,1.28,338.52,1.61,370.51,26171.0,ANSS,amc
2019-08-05,Orthofix Medica...,,0.4,115.7,0.28,115.85,622.0,OFIX,amc
2019-08-05,Capitala Financ...,,0.25,12.48,0.25,11.59,41.0,CPTA,amc
2019-08-05,Advanced Emissi...,,0.74,21.26,0.44,15.58,85.0,ADES,amc
2019-08-05,Par Pacific Hol...,,0.5,1546.7,0.45,1409.41,484.0,PARR,amc
2019-08-05,Loews Corporati...,,0.75,,0.82,3623.0,10258.0,L,bmo
2019-08-05,International F...,,1.61,1304.85,1.3,1291.57,13671.0,IFF,amc
2019-08-05,"Cohu, Inc.",,0.01,154.17,0.02,150.01,712.0,COHU,amc
2019-08-05,Sogou Inc. Spon...,,0.06,,0.07,303.62,1965.0,SOGO,bmo
2019-08-05,"Everbridge, Inc...",,-0.09,47.95,-0.07,48.41,4831.0,EVBG,amc
2019-08-05,Air Transport S...,,0.24,317.44,0.27,334.58,1442.0,ATSG,amc
2019-08-05,Galmed Pharmace...,,-0.24,,-0.2,0.0,103.0,GLMD,bmo
2019-08-05,Compugen Ltd.,,-0.14,,-0.1,0.0,1097.0,CGEN,bmo
2019-08-05,Black Hills Cor...,,0.45,379.93,0.24,333.9,3767.0,BKH,amc
2019-08-05,Granite Point M...,,0.38,28.9,0.36,27.83,369.0,GPMT,amc
2019-08-05,Helios Technolo...,,0.64,144.84,0.65,143.84,1181.0,HLIO,amc
2019-08-05,Diamondrock Hos...,,0.31,254.5,0.32,257.92,1023.0,DRH,amc
2019-08-05,Avis Budget Gro...,,0.73,2331.98,0.79,2337.0,2009.0,CAR,amc
2019-08-05,Amplify Energy...,,,,,,56.0,AMPY,bmo
2019-08-05,Green Plains Pa...,,0.33,21.27,0.45,20.83,174.0,GPP,amc
2019-08-05,"Gaia, Inc.",,-0.32,13.09,-0.25,13.16,173.0,GAIA,amc
2019-08-05,Exterran Corpor...,,-0.03,369.15,-0.1,390.87,168.0,EXTN,amc
2019-08-05,Synchronoss Tec...,,-0.47,80.12,-0.28,77.85,167.0,SNCR,amc
2019-08-05,Trecora Resourc...,,0.0,68.05,0.1,69.37,157.0,TREC,amc
2019-08-05,"Neothetics, Inc...",,-0.35,,-0.35,0.0,145.0,EVFM,amc
2019-08-05,Minerva Neurosc...,,-0.42,,-0.32,0.0,143.0,NERV,bmo
2019-08-05,Orion Energy Sy...,,0.01,26.9,0.13,42.38,123.0,OESX,bmo
2019-08-05,Ag Mortgage Inv...,,,,0.36,16.62,105.0,MITT,amc
2019-08-05,Mistras Group I...,,0.19,192.7,0.22,200.62,104.0,MG,amc
2019-08-05,Leaf Group Ltd....,,,,-0.26,35.79,102.0,LEAF,amc
2019-08-05,Dlh Holdings Co...,,0.12,35.8,0.13,38.7,98.0,DLHC,amc
2019-08-05,Danaos Corporat...,,2.1,106.4,2.24,112.32,85.0,DAC,amc
2019-08-05,Medallion Finan...,,0.02,31.52,-0.31,24.88,77.0,MFIN,amc
2019-08-05,Jupai Holdings...,,,,-0.26,27.08,65.0,JP,bmo
2019-08-05,Arbutus Biophar...,,-0.35,0.88,-0.46,0.7,198.0,ABUS,bmo
2019-08-05,Acacia Research...,,,,-0.04,5.46,200.0,ACTG,amc
2019-08-05,Parkohio Holdin...,,1.08,438.6,1.07,415.3,202.0,PKOH,amc
2019-08-05,Osprey Energy A...,,0.12,20.88,0.08,18.25,255.0,FLMN,bmo
2019-08-05,Hemisphere Medi...,,,,-0.06,39.15,392.0,HMTV,amc
2019-08-05,Harpoon Therape...,,-0.65,1.22,-0.49,1.06,373.0,HARP,amc
2019-08-05,Crawford  Compa...,,0.2,267.93,0.19,256.88,367.0,CRD.B,amc
2019-08-05,Mts Systems Cor...,,0.64,212.4,0.71,232.21,342.0,MTSC,amc
2019-08-05,Sterling Constr...,,0.32,273.05,0.29,264.09,286.0,STRL,amc
2019-08-05,Astronics Corpo...,,0.35,187.24,0.19,189.1,285.0,ATRO,bmo
2019-08-05,Centennial Res,,0.09,234.93,0.08,244.24,253.0,CDEV,amc
2019-08-05,Solar Senior Ca...,,0.33,10.76,0.35,10.01,207.0,SUNS,amc
2019-08-05,Greenlight Capi...,,,,0.42,125.94,253.0,GLRE,amc
2019-08-05,National Cineme...,,0.1,112.77,0.11,110.2,249.0,NCMI,amc
2019-08-05,Northwest Pipe...,,0.39,62.0,0.31,69.2,249.0,NWPX,amc
2019-08-05,Invacare Corpor...,,-0.28,234.3,-0.31,235.86,238.0,IVC,amc
2019-08-05,Ryerson Holding...,,0.77,1188.31,0.45,1204.9,224.0,RYI,amc
2019-08-05,Genie Energy Lt...,,0.09,51.1,-0.29,61.01,221.0,GNE,bmo
2019-08-05,Red Lion Hotels...,,0.02,31.15,-0.05,28.93,60.0,RLH,amc
2019-08-05,Beasley Broadca...,,,,0.15,65.66,54.0,BBGI,bmo
2019-08-05,Forterra Inc,,0.03,422.0,0.05,410.22,863.0,FRTA,amc
2019-08-05,Gulf Island Fab...,,,,-0.34,80.46,47.0,GIFI,amc
2019-08-05,Health Insuranc...,,0.39,77.1,0.71,58.36,444.0,BFYT,amc
2019-08-05,Sohu.com Inc.,,-1.55,,-1.35,474.76,447.0,SOHU,bmo
2019-08-05,Brookdale Senio...,,-0.28,1013.63,-0.3,1019.46,487.0,BKD,amc
2019-08-05,Ellington Finan...,,0.42,37.46,0.46,38.55,529.0,EFC,amc
2019-08-05,Foundation Buil...,,0.26,574.02,0.37,559.91,623.0,FBM,amc
2019-08-05,Kadmon Holdings...,,-0.16,0.46,-0.19,0.23,648.0,KDMN,amc
2019-08-05,Quotient Limite...,,-0.39,8.4,-0.36,8.17,658.0,QTNT,bmo
2019-08-05,Solar Capital L...,,0.44,40.38,0.44,38.68,686.0,SLRC,amc
2019-08-05,Krystal Biotech...,,-0.31,,-0.37,0.0,707.0,KRYS,bmo
2019-08-05,Tactile Systems...,,0.05,42.26,0.14,45.2,714.0,TCMD,amc
2019-08-05,Kosmos Energy L...,,0.06,378.8,0.05,395.93,737.0,KOS,bmo
2019-08-05,Delek Logistics...,,0.63,161.39,0.69,155.34,774.0,DKL,bmo
2019-08-05,Douglas Dynamic...,,1.01,162.5,1.14,176.36,825.0,PLOW,amc
2019-08-05,Kite Realty Gro...,,0.43,80.86,0.43,81.48,829.0,KRG,amc
2019-08-05,Assembly Biosci...,,-1.1,3.9,-0.72,3.08,830.0,ASMB,amc
2019-08-05,"Green Plains, I...",,-0.78,780.0,-1.13,895.85,431.0,GPRE,amc
2019-08-05,Fulgent Genetic...,,0.0,6.42,0.06,8.42,419.0,FLGT,amc
2019-08-05,Wrap Technologi...,,,,-0.07,0.06,398.0,WRTC,amc
2019-08-05,"Teligent, Inc.",,-0.4,17.58,-0.4,18.34,13.0,TLGT,amc
2019-08-05,"Rignet, Inc.",,,,-0.32,60.33,40.0,RNET,amc
2019-08-05,Diamond Offshor...,,-0.89,226.93,-0.99,216.71,35.0,DOFSQ,bmo
2019-08-05,Ncs Multistage...,,-0.19,37.83,-0.11,39.77,29.0,NCSM,amc
2019-08-05,Hallador Energy...,,0.12,81.3,-0.05,72.31,20.0,HNRG,amc
2019-08-05,Wheeler Real Es...,,,,0.16,15.53,18.0,WHLR,amc
2019-08-05,The Dixie Group...,,,,0.04,100.39,15.0,DXYN,bmo
2019-08-05,Lonestar Resour...,,-0.1,48.44,-0.02,52.22,13.0,LONE,amc
2019-08-05,Ducommun Incorp...,,0.55,166.84,0.66,180.5,396.0,DCO,amc
2019-08-05,Diversicare Hea...,,,,-3.3,135.37,11.0,DVCR,amc
2019-08-05,Hancock Jaffe,,,,-0.13,0.0,11.0,HJLI,amc
2019-08-05,Anchiano Therap...,,-0.78,,-0.25,0.0,8.0,ANCN,amc
2019-08-05,Parker Drilling...,,27.5,157.62,15.5,156.03,1.0,PKDC,amc
2019-08-05,Reign Sapphire...,,,,0.0,0.06,1.0,RGNP,amc
2019-08-05,Cars.com Inc.,,0.41,159.92,0.3,148.21,395.0,CARS,bmo
2019-08-05,Cimarex Energy...,,1.2,595.3,0.82,546.46,2782.0,XEC,amc
2019-08-05,Advanced Energy...,,0.35,136.23,0.45,134.81,2679.0,AEIS,amc
2019-08-05,Tenet Healthcar...,,0.44,4484.16,0.56,4560.0,2399.0,THC,amc
2019-08-05,Marriott Intern...,,1.56,5531.4,1.56,5305.0,29170.0,MAR,amc
2019-08-05,Corrections Cor...,,,,0.69,490.29,1096.0,CXW,amc
2019-08-05,Taketwo Interac...,,0.03,354.43,0.24,422.24,17361.0,TTWO,amc
2019-08-05,Realty Income C...,,0.81,360.87,0.82,365.45,19640.0,O,amc
2019-08-05,Athene Holding...,,1.81,1307.52,1.95,1302.0,6571.0,ATH,bmo
2019-08-05,Acelrx Pharmace...,,-0.23,1.55,-0.16,0.94,86.0,ACRX,amc
2019-08-05,Crossamerica Pa...,,0.19,626.59,0.18,605.53,512.0,CAPL,amc
2019-08-05,Diodes Incorpor...,,0.75,322.0,0.77,322.01,2638.0,DIOD,amc
2019-08-05,Black Stone Min...,,0.26,130.18,0.28,163.62,1351.0,BSM,amc
2019-08-05,Information Ser...,,0.08,69.4,0.07,67.33,99.0,III,bmo
2019-08-05,"Tyson Foods, In...",,1.47,11107.68,1.47,10885.0,22070.0,TSN,bmo
2019-08-05,Kla Corporation...,,1.71,1248.43,1.78,1258.44,31554.0,KLAC,amc
2019-08-05,Capital Southwe...,,0.41,14.9,0.42,15.8,247.0,CSWC,amc
2019-08-05,Wec Energy Grou...,,0.7,1618.4,0.74,1590.2,28749.0,WEC,bmo
2019-08-05,New York Mortga...,,0.16,32.9,0.08,25.69,951.0,NYMT,amc
2019-08-05,Delek Us Holdin...,,0.77,2430.0,1.17,2480.3,1368.0,DK,bmo
2019-08-05,American States...,,0.52,112.0,0.64,124.65,2975.0,AWR,amc
2019-08-05,Arrowhead Pharm...,,0.34,59.05,0.21,42.7,4961.0,ARWR,amc
2019-08-05,Continental Res...,,0.6,1166.03,0.59,1208.38,6569.0,CLR,amc
2019-08-05,Nlight Inc.,,0.06,48.37,0.05,48.05,883.0,LASR,amc
2019-08-05,Endo Internatio...,,0.47,697.14,0.52,699.73,772.0,ENDP,amc
2019-08-05,Otter Tail Corp...,,,,0.39,229.2,1569.0,OTTR,amc
2019-08-02,Noble Midstream...,,0.89,136.4,0.79,158.26,839.0,NBLX,bmo
2019-08-02,Hillrom Holding...,,1.21,719.38,1.23,726.8,7551.0,HRC,bmo
2019-08-02,Howmet Aerospac...,,0.5,3641.73,0.58,3691.0,7021.0,HWM,bmo
2019-08-02,Momenta Pharmac...,,-0.42,9.1,-1.16,5.18,4002.0,MNTA,bmo
2019-08-02,"Pnm Resources,...",,0.37,,0.37,330.23,3266.0,PNM,bmo
2019-08-02,Deciphera Pharm...,,-1.06,20.0,-0.56,25.0,2787.0,DCPH,bmo
2019-08-02,Element Solutio...,,0.2,471.0,0.21,456.7,2746.0,ESI,bmo
2019-08-02,Cinemark Holdin...,,0.8,906.57,0.86,957.76,1508.0,CNK,bmo
2019-08-02,Zymeworks Inc.,,-0.55,7.25,-0.61,7.88,1396.0,ZYME,amc
2019-08-02,Vistra Energy C...,,0.29,,0.7,2832.0,9400.0,VST,bmo
2019-08-02,"Weis Markets, I...",,,,0.76,887.97,1379.0,WMK,amc
2019-08-02,Now Inc.,,0.09,767.15,0.09,776.0,954.0,DNOW,bmo
2019-08-02,Granite Constru...,,-2.04,789.73,-1.83,789.54,899.0,GVA,bmo
2019-08-02,Ur Energy Inc,,0.0,11.5,-0.01,11.48,93.0,URG,amc
2019-08-02,Ochziff Capital...,,0.22,77.45,0.48,97.44,782.0,SCU,bmo
2019-08-02,Tpg Pace Holdin...,,,,-0.03,0.0,711.0,ACEL,amc
2019-08-02,New Senior Inve...,,0.14,116.53,0.16,116.02,264.0,SNR,bmo
2019-08-02,America First M...,,,,0.05,14.35,228.0,ATAX,bmo
2019-08-02,Ruths Hospitali...,,0.31,112.41,0.31,110.24,203.0,RUTH,bmo
2019-08-02,Southern First...,,0.93,20.63,0.93,20.63,199.0,SFST,amc
2019-08-02,Gencor Industri...,,,,0.17,18.85,177.0,GENC,bmo
2019-08-02,Dorel Industrie...,,,,0.19,669.98,163.0,DIIBF,bmo
2019-08-02,"Kvh Industries,...",,-0.04,40.32,-0.1,41.0,153.0,KVHI,bmo
2019-08-02,"Select Bancorp,...",,0.18,12.93,0.18,13.03,148.0,SLCT,amc
2019-08-02,Kyocera Corpora...,,,,0.81,3502.54,19981.0,KYOCY,bmo
2019-08-02,Broadwind Energ...,,-0.06,41.5,-0.06,41.17,89.0,BWEN,bmo
2019-08-02,O2micro Interna...,,-0.09,13.3,-0.1,14.27,64.0,OIIM,bmo
2019-08-02,"Sunworks, Inc.",,0.0,19.0,0.0,18.66,16.0,SUNW,bmo
2019-08-02,Imperial Oil Li...,,0.6,6660.0,0.66,6923.58,12780.0,IMO,bmo
2019-08-02,Noble Energy In...,,-0.13,1049.03,-0.1,1093.0,5262.0,NBL,bmo
2019-08-02,Credit Agricole...,,,,0.22,5786.55,30058.0,CRARY,bmo
2019-08-02,Ofs Capital Cor...,,0.35,12.4,0.36,12.9,56.0,OFS,bmo
2019-08-02,Arbor Realty Tr...,,0.28,73.1,0.33,82.17,954.0,ABR,bmo
2019-08-02,Seagate Technol...,,0.83,2313.17,0.86,2371.0,12682.0,STX,bmo
2019-08-02,Newell Brands I...,,0.36,2119.65,0.45,2116.5,7019.0,NWL,bmo
2019-08-02,Ameren Corporat...,,0.75,1431.9,0.72,1379.0,19258.0,AEE,bmo
2019-08-02,Brookfield Infr...,,0.83,,0.12,1685.0,12801.0,BIP,bmo
2019-08-02,Energy Fuels In...,,-0.05,12.35,-0.1,3.07,214.0,UUUU,amc
2019-08-02,W.p. Carey Inc....,,1.25,303.23,1.22,305.21,11539.0,WPC,bmo
2019-08-02,Hms Holdings Co...,,0.26,159.38,0.34,168.18,2934.0,HMSY,bmo
2019-08-02,Lyondellbasell...,,2.84,9256.16,2.75,9048.0,22715.0,LYB,bmo
2019-08-02,Brookfield Prop...,,,,0.12,1889.0,4847.0,BPY,bmo
2019-08-02,Hawaiian Electr...,,0.44,592.84,0.39,715.49,4063.0,HE,bmo
2019-08-02,American Axle...,,0.59,1798.48,0.55,1704.3,837.0,AXL,bmo
2019-08-02,Portland Genera...,,0.51,465.18,0.28,460.0,3893.0,POR,bmo
