startdatetime,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,gmtOffsetMilliSeconds,quoteType
2020-02-18,HVT-A,"Haverty Furniture Companies, Inc.",2020-02-18T05:00:00.000Z,TNS,0.36,0.4,12.68,0,EQUITY
2020-02-18,DVN,Devon Energy Corporation,2020-02-18T05:00:00.000Z,TNS,0.32,0.36,11.8,0,EQUITY
2020-02-18,XPER,Xperi Corporation,2020-02-18T05:00:00.000Z,TNS,1.02,1.18,15.69,0,EQUITY
2020-02-18,VG,Vonage Holdings Corp.,2020-02-18T05:00:00.000Z,TNS,0.05,0.06,20.0,0,EQUITY
2020-02-18,VMC,Vulcan Materials Company,2020-02-18T05:00:00.000Z,TNS,1.17,1.08,-8.01,0,EQUITY
2020-02-18,FLR,Fluor Corp,2020-02-18T11:50:00.000Z,TAS,,,,0,EQUITY
2020-02-18,IEHC,IEH Corp,2020-02-18T15:59:00.000Z,TNS,,,,0,EQUITY
2020-02-18,CXO,Concho Resources Inc.,2020-02-18T05:00:00.000Z,TNS,0.79,1.03,30.21,0,EQUITY
2020-02-18,CECO,Career Education Corp,2020-02-18T15:59:00.000Z,TNS,0.28,,,0,EQUITY
2020-02-18,WAB,Wabtec Corporation,2020-02-18T05:00:00.000Z,TNS,1.05,1.04,-0.76,0,EQUITY
2020-02-18,WLK,Westlake Chemical Corporation,2020-02-18T05:00:00.000Z,TNS,0.87,0.37,-57.32,0,EQUITY
2020-02-18,ROIC,Retail Opportunity Investments Corp.,2020-02-18T05:00:00.000Z,TNS,0.09,0.09,0.0,0,EQUITY
2020-02-18,DOOR,Masonite International Corporation,2020-02-18T05:00:00.000Z,TNS,0.57,0.69,20.0,0,EQUITY
2020-02-18,DVDCF,Davide Campari-Milano S.p.A.,2020-02-18T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-18,WIRE,Encore Wire Corporation,2020-02-18T05:00:00.000Z,TNS,0.82,0.5,-38.88,0,EQUITY
2020-02-18,CHE,Chemed Corporation,2020-02-18T05:00:00.000Z,TNS,4.09,4.22,3.18,0,EQUITY
2020-02-18,LC,LendingClub Corporation,2020-02-18T05:00:00.000Z,TNS,0.04,0.08,95.12,0,EQUITY
2020-02-18,SGMS,Scientific Games Corporation,2020-02-18T05:00:00.000Z,TNS,0.22,-0.46,-308.14,0,EQUITY
2020-02-18,CXBMF,Calibre Mining Corp.,2020-02-18T05:00:00.000Z,TNS,0.04,0.04,0.0,0,EQUITY
2020-02-18,JBFCF,Jollibee Foods Corporation,2020-02-18T05:00:00.000Z,TNS,1.81,1.63,-9.84,0,EQUITY
2020-02-18,OCFT,"OneConnect Financial Technology Co., Ltd.",2020-02-18T05:00:00.000Z,TNS,-1.42,-1.95,-37.13,0,EQUITY
2020-02-18,DIGP,Digipath Inc,2020-02-18T18:30:00.000Z,BMO,,,,0,EQUITY
2020-02-18,DTSS,Datasea Inc,2020-02-18T18:30:00.000Z,BMO,,,,0,EQUITY
2020-02-18,FANG,"Diamondback Energy, Inc.",2020-02-18T05:00:00.000Z,TNS,1.8,1.93,6.98,0,EQUITY
2020-02-18,DREUF,Dream Industrial Real Estate Investment Trust,2020-02-18T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-18,ENPH,"Enphase Energy, Inc.",2020-02-18T05:00:00.000Z,TNS,0.33,0.39,17.82,0,EQUITY
2020-02-18,EVBG,"Everbridge, Inc.",2020-02-18T05:00:00.000Z,TNS,0.04,0.05,38.89,0,EQUITY
2020-02-18,EXPD,"Expeditors International of Washington, Inc.",2020-02-18T05:00:00.000Z,TNS,0.85,0.79,-7.49,0,EQUITY
2020-02-18,EMRAF,Emera Incorporated,2020-02-18T05:00:00.000Z,TNS,0.62,0.6,-2.44,0,EQUITY
2020-02-18,GLPEF,"Galp Energia, SGPS, S.A.",2020-02-18T05:00:00.000Z,TNS,0.2,,,0,EQUITY
2020-02-18,GLPEY,"Galp Energia, SGPS, S.A.",2020-02-18T05:00:00.000Z,TNS,0.2,,,0,EQUITY
2020-02-18,GLPEY,"Galp Energia, SGPS, S.A.",2020-02-18T05:00:00.000Z,TNS,0.2,,,0,EQUITY
2020-02-18,ECL,Ecolab Inc.,2020-02-18T05:00:00.000Z,TNS,1.69,1.66,-1.95,0,EQUITY
2020-02-18,UFCS,"United Fire Group, Inc.",2020-02-18T05:00:00.000Z,TNS,-0.64,-1.04,-61.24,0,EQUITY
2020-02-18,TRTX,"TPG RE Finance Trust, Inc.",2020-02-18T05:00:00.000Z,TNS,0.44,0.44,0.46,0,EQUITY
2020-02-18,KRG,Kite Realty Group Trust,2020-02-18T05:00:00.000Z,TNS,0.03,0.04,33.33,0,EQUITY
2020-02-18,HCKT,"The Hackett Group, Inc.",2020-02-18T05:00:00.000Z,TNS,0.24,0.24,2.13,0,EQUITY
2020-02-18,GSS,Golden Star Resources Ltd.,2020-02-18T05:00:00.000Z,TNS,0.03,0.05,66.67,0,EQUITY
2020-02-18,IHG,InterContinental Hotels Group PLC,2020-02-18T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-18,GOGL,Golden Ocean Group Limited,2020-02-18T05:00:00.000Z,TNS,0.26,0.23,-10.16,0,EQUITY
2020-02-18,GRPN,"Groupon, Inc.",2020-02-18T05:00:00.000Z,TNS,0.15,0.07,-53.64,0,EQUITY
2020-02-18,GMGI,Golden Matrix Group Inc,2020-02-18T18:30:00.000Z,BMO,,,,0,EQUITY
2020-02-18,QK,Q&K International Group Ltd,2020-02-18T15:59:00.000Z,TNS,,,,0,EQUITY
2020-02-18,TPH,"TRI Pointe Group, Inc.",2020-02-18T05:00:00.000Z,TNS,0.71,0.85,20.57,0,EQUITY
2020-02-18,GSX,GSX Techedu Inc.,2020-02-18T05:00:00.000Z,TNS,0.62,0.79,27.42,0,EQUITY
2020-02-18,LDOS,"Leidos Holdings, Inc.",2020-02-18T05:00:00.000Z,TNS,1.35,1.51,12.27,0,EQUITY
2020-02-18,PLMR,"Palomar Holdings, Inc.",2020-02-18T05:00:00.000Z,TNS,0.51,0.48,-5.14,0,EQUITY
2020-02-18,KOP,Koppers Holdings Inc,2020-02-18T13:00:09.000Z,TAS,0.4,0.29,-27.5,0,EQUITY
2020-02-18,HLF,Herbalife Nutrition Ltd.,2020-02-18T05:00:00.000Z,TNS,0.63,0.74,17.83,0,EQUITY
2020-02-18,STZHF,Stelco Holdings Inc.,2020-02-18T05:00:00.000Z,TNS,-0.17,-0.15,14.29,0,EQUITY
2020-02-18,SHO,"Sunstone Hotel Investors, Inc.",2020-02-18T05:00:00.000Z,TNS,0.14,0.18,25.0,0,EQUITY
2020-02-18,HSTM,"HealthStream, Inc.",2020-02-18T05:00:00.000Z,TNS,0.06,0.12,93.55,0,EQUITY
2020-02-18,INVH,Invitation Homes Inc.,2020-02-18T05:00:00.000Z,TNS,0.06,0.1,58.73,0,EQUITY
2020-02-18,JELD,"JELD-WEN Holding, Inc.",2020-02-18T05:00:00.000Z,TNS,0.28,0.24,-14.59,0,EQUITY
2020-02-18,HIHO,Highway Holdings Ltd,2020-02-18T18:30:00.000Z,BMO,,,,0,EQUITY
2020-02-18,USAT,"USA Technologies, Inc.",2020-02-18T05:00:00.000Z,TNS,-0.03,-0.06,-114.29,0,EQUITY
2020-02-18,WMT,Walmart Inc.,2020-02-18T05:00:00.000Z,TNS,1.44,1.38,-3.83,0,EQUITY
2020-02-18,IOSP,Innospec Inc.,2020-02-18T05:00:00.000Z,TNS,1.37,1.47,7.06,0,EQUITY
2020-02-18,NP,"Neenah, Inc.",2020-02-18T05:00:00.000Z,TNS,0.8,0.87,8.21,0,EQUITY
2020-02-18,TMICF,Trend Micro Incorporated,2020-02-18T05:00:00.000Z,TNS,53.64,40.43,-24.62,0,EQUITY
2020-02-18,QTS,"QTS Realty Trust, Inc.",2020-02-18T05:00:00.000Z,TNS,0.06,-0.24,-487.1,0,EQUITY
2020-02-18,SITE,"SiteOne Landscape Supply, Inc.",2020-02-18T05:00:00.000Z,TNS,-0.05,0.11,320.0,0,EQUITY
2020-02-18,KNL,"Knoll, Inc.",2020-02-18T05:00:00.000Z,TNS,0.63,0.52,-17.46,0,EQUITY
2020-02-18,NXRT,"NexPoint Residential Trust, Inc.",2020-02-18T05:00:00.000Z,TNS,-0.11,-0.53,-360.87,0,EQUITY
2020-02-18,QUAD,"Quad/Graphics, Inc.",2020-02-18T05:00:00.000Z,TNS,0.03,0.38,1166.67,0,EQUITY
2020-02-18,MICT,MICT Inc,2020-02-18T12:30:01.000Z,TAS,,,,0,EQUITY
2020-02-18,WWR,Westwater Resources Inc,2020-02-18T13:00:00.000Z,TAS,,,,0,EQUITY
2020-02-18,USATP,"USA Technologies, Inc.",2020-02-18T05:00:00.000Z,TNS,-0.03,-0.06,-114.29,0,EQUITY
2020-02-18,QTS-PB,"QTS Realty Trust, Inc.",2020-02-18T05:00:00.000Z,TNS,0.06,-0.24,-487.1,0,EQUITY
2020-02-18,SSTI,"ShotSpotter, Inc.",2020-02-18T05:00:00.000Z,TNS,0.04,0.11,182.05,0,EQUITY
2020-02-18,SOI,"Solaris Oilfield Infrastructure, Inc.",2020-02-18T05:00:00.000Z,TNS,0.2,0.2,2.56,0,EQUITY
2020-02-18,INMD,InMode Ltd.,2020-02-18T05:00:00.000Z,TNS,0.38,0.46,20.1,0,EQUITY
2020-02-18,SIF,"SIFCO Industries, Inc.",2020-02-18T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-18,PDDPF,Medexus Pharmaceuticals Inc.,2020-02-18T05:00:00.000Z,TNS,-0.08,-0.19,-123.53,0,EQUITY
2020-02-18,JRVMF,Jervois Mining Limited,2020-02-18T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-18,KNDRF,Kendrion N.V.,2020-02-18T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-18,TSEM,Tower Semiconductor Ltd.,2020-02-18T05:00:00.000Z,TNS,0.26,0.22,-13.73,0,EQUITY
2020-02-18,NTR,Nutrien Ltd.,2020-02-18T05:00:00.000Z,TNS,0.24,0.09,-62.03,0,EQUITY
2020-02-18,RTLR,Rattler Midstream LP,2020-02-18T05:00:00.000Z,TNS,0.26,0.27,3.85,0,EQUITY
2020-02-18,MDT,Medtronic plc,2020-02-18T05:00:00.000Z,TNS,1.38,1.44,4.05,0,EQUITY
2020-02-18,MGYTF,Magyar Telekom Tavkozlesi Nyilvanosan Mukodo Reszvenytarsasag,2020-02-18T05:00:00.000Z,TNS,12.32,12.65,2.68,0,EQUITY
2020-02-18,VNO,Vornado Realty Trust,2020-02-18T05:00:00.000Z,TNS,0.87,1.01,16.63,0,EQUITY
2020-02-18,VNO-PM,Vornado Realty Trust,2020-02-18T05:00:00.000Z,TNS,0.87,1.01,16.63,0,EQUITY
2020-02-18,TX,Ternium S.A.,2020-02-18T05:00:00.000Z,TNS,0.4,0.36,-8.86,0,EQUITY
2020-02-18,TRU,TransUnion,2020-02-18T05:00:00.000Z,TNS,0.72,0.75,4.75,0,EQUITY
2020-02-19,ITSHF,INTERSHOP Communications Aktiengesellschaft,2020-02-19T05:00:00.000Z,TNS,,-0.04,,0,EQUITY
2020-02-19,ELAN,Elanco Animal Health Incorporated,2020-02-19T05:00:00.000Z,TNS,0.23,0.23,0.0,0,EQUITY
2020-02-19,TELDF,Telefonica Deutschland Holding AG,2020-02-19T05:00:00.000Z,TNS,-0.01,-0.01,0.0,0,EQUITY
2020-02-19,SKCZF,Selcuk Ecza Deposu Ticaret ve Sanayi A.S.,2020-02-19T05:00:00.000Z,TNS,,0.18,,0,EQUITY
2020-02-19,DTEGF,Deutsche Telekom AG,2020-02-19T05:00:00.000Z,TNS,0.22,0.21,-4.55,0,EQUITY
2020-02-19,ARR-PC,"ARMOUR Residential REIT, Inc.",2020-02-19T05:00:00.000Z,TNS,0.54,0.55,1.66,0,EQUITY
2020-02-19,FMS,Fresenius Medical Care AG & Co. KGaA,2020-02-19T05:00:00.000Z,TNS,0.63,0.68,7.94,0,EQUITY
2020-02-19,NEVPF,NeuroVive Pharmaceutical AB,2020-02-19T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-19,AFCJF,AFC Ajax NV,2020-02-19T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-19,ATHM,Autohome Inc.,2020-02-19T05:00:00.000Z,TNS,8.55,9.62,12.53,0,EQUITY
2020-02-19,EGKLF,ElringKlinger AG,2020-02-19T05:00:00.000Z,TNS,0.22,0.11,-50.0,0,EQUITY
2020-02-19,ADI,"Analog Devices, Inc.",2020-02-19T05:00:00.000Z,TNS,1.0,1.03,3.21,0,EQUITY
2020-02-19,THQQF,Embracer Group AB (publ),2020-02-19T05:00:00.000Z,TNS,0.23,0.11,-51.75,0,EQUITY
2020-02-19,ALSN,"Allison Transmission Holdings, Inc.",2020-02-19T05:00:00.000Z,TNS,0.73,0.9,23.63,0,EQUITY
2020-02-19,AMSF,"AMERISAFE, Inc.",2020-02-19T05:00:00.000Z,TNS,0.81,1.7,108.85,0,EQUITY
2020-02-19,ATNI,"ATN International, Inc.",2020-02-19T05:00:00.000Z,TNS,0.05,-0.4,-869.23,0,EQUITY
2020-02-19,ASRRF,ASR Nederland N.V.,2020-02-19T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-20,PKKW,Parkway Acquisition Corp,2020-02-20T02:00:00.000Z,AMC,,,,0,EQUITY
2020-02-20,ATEX,Anterix Inc,2020-02-20T02:00:00.000Z,AMC,-0.59,-0.52,11.86,0,EQUITY
2020-02-19,TAUKF,TAKKT AG,2020-02-19T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-19,CVVTF,Covestro AG,2020-02-19T05:00:00.000Z,TNS,0.19,0.2,8.11,0,EQUITY
2020-02-19,FMCQF,Fresenius Medical Care AG & Co. KGaA,2020-02-19T05:00:00.000Z,TNS,1.31,1.36,3.82,0,EQUITY
2020-02-19,GRRMF,Gerresheimer AG,2020-02-19T05:00:00.000Z,TNS,1.4,0.88,-37.01,0,EQUITY
2020-02-19,AGESY,ageas SA/NV,2020-02-19T05:00:00.000Z,TNS,1.21,0.53,-56.05,0,EQUITY
2020-02-19,AGESF,ageas SA/NV,2020-02-19T05:00:00.000Z,TNS,1.05,0.53,-49.57,0,EQUITY
2020-02-19,ARR,"ARMOUR Residential REIT, Inc.",2020-02-19T05:00:00.000Z,TNS,0.54,0.55,1.66,0,EQUITY
2020-02-19,ATCO-PI,Atlas Corp.,2020-02-19T05:00:00.000Z,TNS,0.22,0.23,6.48,0,EQUITY
2020-02-19,ALB,Albemarle Corporation,2020-02-19T05:00:00.000Z,TNS,1.74,1.73,-0.57,0,EQUITY
2020-02-19,STLFF,Stillfront Group AB (publ),2020-02-19T05:00:00.000Z,TNS,3.56,3.22,-9.55,0,EQUITY
2020-02-19,PAAS,Pan American Silver Corp.,2020-02-19T05:00:00.000Z,TNS,0.22,0.33,48.65,0,EQUITY
2020-02-19,AJRD,"Aerojet Rocketdyne Holdings, Inc.",2020-02-19T05:00:00.000Z,TNS,0.46,0.3,-35.34,0,EQUITY
2020-02-19,AXTI,"AXT, Inc.",2020-02-19T05:00:00.000Z,TNS,-0.07,-0.05,25.37,0,EQUITY
2020-02-19,CAR,"Avis Budget Group, Inc.",2020-02-19T05:00:00.000Z,TNS,0.5,0.73,46.59,0,EQUITY
2020-02-19,RKWBF,ROCKWOOL International A/S,2020-02-19T05:00:00.000Z,TNS,3.14,3.28,4.36,0,EQUITY
2020-02-19,SINO,"Sino-Global Shipping America, Ltd.",2020-02-19T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-19,NOA,North American Construction Group Ltd.,2020-02-19T05:00:00.000Z,TNS,0.41,0.38,-7.99,0,EQUITY
2020-02-19,LILAK,Liberty Latin America Ltd.,2020-02-19T05:00:00.000Z,TNS,-0.02,0.23,1058.33,0,EQUITY
2020-02-19,LILA,Liberty Latin America Ltd.,2020-02-19T05:00:00.000Z,TNS,-0.02,0.23,1058.33,0,EQUITY
2020-02-19,KARBF,Karo Pharma AB (publ),2020-02-19T05:00:00.000Z,TNS,0.2,,,0,EQUITY
2020-02-19,KALU,Kaiser Aluminum Corporation,2020-02-19T05:00:00.000Z,TNS,1.75,1.79,2.58,0,EQUITY
2020-02-19,CRMT,"America's Car-Mart, Inc.",2020-02-19T05:00:00.000Z,TNS,1.77,1.83,3.57,0,EQUITY
2020-02-19,Y,Alleghany Corporation,2020-02-19T05:00:00.000Z,TNS,8.46,-6.09,-171.96,0,EQUITY
2020-02-19,TERRF,Terna - Rete Elettrica Nazionale Societa per Azioni,2020-02-19T05:00:00.000Z,TNS,0.09,0.1,11.11,0,EQUITY
2020-02-19,MHSDF,"Megacable Holdings, S. A. B. de C. V.",2020-02-19T05:00:00.000Z,TNS,1.2,0.56,-53.18,0,EQUITY
2020-02-19,AGI,Alamos Gold Inc.,2020-02-19T05:00:00.000Z,TNS,0.07,0.08,15.94,0,EQUITY
2020-02-19,AROC,"Archrock, Inc.",2020-02-19T05:00:00.000Z,TNS,0.17,0.21,27.27,0,EQUITY
2020-02-19,ATCO,Atlas Corp.,2020-02-19T05:00:00.000Z,TNS,0.22,0.23,6.48,0,EQUITY
2020-02-19,GMAB,Genmab A/S,2020-02-19T05:00:00.000Z,TNS,3.43,3.41,-0.7,0,EQUITY
2020-02-19,GNMSF,Genmab A/S,2020-02-19T05:00:00.000Z,TNS,24.8,23.0,-7.26,0,EQUITY
2020-02-19,SAH,"Sonic Automotive, Inc.",2020-02-19T05:00:00.000Z,TNS,0.88,0.97,10.23,0,EQUITY
2020-02-19,HOLI,Hollysys Automation Technologies Ltd.,2020-02-19T05:00:00.000Z,TNS,0.6,0.56,-6.67,0,EQUITY
2020-02-19,SBLK,Star Bulk Carriers Corp.,2020-02-19T05:00:00.000Z,TNS,0.3,0.36,22.03,0,EQUITY
2020-02-19,VIV,Telefonica Brasil S.A.,2020-02-19T05:00:00.000Z,TNS,0.23,0.18,-19.82,0,EQUITY
2020-02-19,SAM,"The Boston Beer Company, Inc.",2020-02-19T05:00:00.000Z,TNS,1.48,1.33,-9.83,0,EQUITY
2020-02-19,JBT,John Bean Technologies Corporation,2020-02-19T05:00:00.000Z,TNS,1.41,1.5,6.38,0,EQUITY
2020-02-19,BHC,Bausch Health Companies Inc.,2020-02-19T05:00:00.000Z,TNS,1.15,1.12,-2.61,0,EQUITY
2020-02-19,CBD,Companhia Brasileira de Distribuicao,2020-02-19T05:00:00.000Z,TNS,0.26,0.11,-56.15,0,EQUITY
2020-02-19,BCOR,"Blucora, Inc.",2020-02-19T05:00:00.000Z,TNS,-0.22,-0.1,54.55,0,EQUITY
2020-02-19,BCOV,Brightcove Inc.,2020-02-19T05:00:00.000Z,TNS,0.05,0.06,13.21,0,EQUITY
2020-02-19,BHLL,Bunker Hill Mining Corp.,2020-02-19T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-19,JACK,Jack in the Box Inc.,2020-02-19T05:00:00.000Z,TNS,1.38,1.17,-15.22,0,EQUITY
2020-02-19,PBRA,Petroleo Brasileiro S.A. - Petrobras,2020-02-19T05:00:00.000Z,TNS,0.42,0.3,-26.75,0,EQUITY
2020-02-19,MTPOF,Metropolitan Bank & Trust Company,2020-02-19T05:00:00.000Z,TNS,1.29,1.44,11.8,0,EQUITY
2020-02-19,BCVMF,Banco Macro S.A.,2020-02-19T05:00:00.000Z,TNS,17.02,20.76,21.94,0,EQUITY
2020-02-19,BWSOD,ThreeD Capital Inc.,2020-02-19T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-19,CONE,CyrusOne Inc.,2020-02-19T05:00:00.000Z,TNS,-0.04,-0.46,-1110.53,0,EQUITY
2020-02-19,CDE,"Coeur Mining, Inc.",2020-02-19T05:00:00.000Z,TNS,-0.01,-0.01,-25.0,0,EQUITY
2020-02-19,ICLR,ICON Public Limited Company,2020-02-19T05:00:00.000Z,TNS,1.83,1.83,-0.11,0,EQUITY
2020-02-19,IENVF,"Infraestructura Energetica Nova, S.A.B. de C.V.",2020-02-19T05:00:00.000Z,TNS,0.08,0.09,18.42,0,EQUITY
2020-02-19,H,Hyatt Hotels Corporation,2020-02-19T05:00:00.000Z,TNS,0.25,0.47,91.06,0,EQUITY
2020-02-19,GCAAF,Guardian Capital Group Limited,2020-02-19T05:00:00.000Z,TNS,0.34,1.13,237.31,0,EQUITY
2020-02-19,MASI,Masimo Corporation,2020-02-19T05:00:00.000Z,TNS,0.87,0.91,4.72,0,EQUITY
2020-02-19,XEC,Cimarex Energy Co.,2020-02-19T05:00:00.000Z,TNS,1.23,1.18,-4.14,0,EQUITY
2020-02-19,ORCC,Owl Rock Capital Corporation,2020-02-19T05:00:00.000Z,TNS,0.38,0.36,-5.76,0,EQUITY
2020-02-19,ICCC,ImmuCell Corp,2020-02-19T18:30:00.000Z,BMO,,,,0,EQUITY
2020-02-19,RICOY,"Ricoh Company, Ltd.",2020-02-19T05:00:00.000Z,TNS,0.22,0.16,-29.55,0,EQUITY
2020-02-19,O,Realty Income Corporation,2020-02-19T05:00:00.000Z,TNS,0.34,0.39,15.38,0,EQUITY
2020-02-19,AG,First Majestic Silver Corp.,2020-02-19T05:00:00.000Z,TNS,0.05,0.0,-100.0,0,EQUITY
2020-02-19,SP,SP Plus Corporation,2020-02-19T05:00:00.000Z,TNS,0.6,0.55,-8.03,0,EQUITY
2020-02-19,CYH,"Community Health Systems, Inc.",2020-02-19T05:00:00.000Z,TNS,-0.46,0.4,187.15,0,EQUITY
2020-02-19,SM,SM Energy Company,2020-02-19T05:00:00.000Z,TNS,-0.04,-0.04,6.98,0,EQUITY
2020-02-19,UCTT,"Ultra Clean Holdings, Inc.",2020-02-19T05:00:00.000Z,TNS,0.26,0.33,28.91,0,EQUITY
2020-02-19,GPC,Genuine Parts Company,2020-02-19T05:00:00.000Z,TNS,1.3,1.35,3.61,0,EQUITY
2020-02-19,CVI,"CVR Energy, Inc.",2020-02-19T05:00:00.000Z,TNS,0.54,0.59,8.66,0,EQUITY
2020-02-19,MX,MagnaChip Semiconductor Corporation,2020-02-19T05:00:00.000Z,TNS,0.14,0.32,131.88,0,EQUITY
2020-02-19,LAND,Gladstone Land Corporation,2020-02-19T05:00:00.000Z,TNS,-0.05,-0.03,34.78,0,EQUITY
2020-02-19,PRDO,Perdoceo Education Corporation,2020-02-19T05:00:00.000Z,TNS,0.28,0.33,19.13,0,EQUITY
2020-02-19,CPRT,"Copart, Inc.",2020-02-19T05:00:00.000Z,TNS,0.66,0.65,-1.52,0,EQUITY
2020-02-19,CSV,"Carriage Services, Inc.",2020-02-19T05:00:00.000Z,TNS,0.37,0.28,-24.32,0,EQUITY
2020-02-19,WMB,"The Williams Companies, Inc.",2020-02-19T05:00:00.000Z,TNS,0.24,0.24,-1.64,0,EQUITY
2020-02-19,ETR,Entergy Corporation,2020-02-19T05:00:00.000Z,TNS,0.66,0.68,2.41,0,EQUITY
2020-02-19,IART,Integra LifeSciences Holdings Corporation,2020-02-19T05:00:00.000Z,TNS,0.67,0.68,1.8,0,EQUITY
2020-02-19,IMAX,IMAX Corporation,2020-02-19T05:00:00.000Z,TNS,0.31,0.35,14.75,0,EQUITY
2020-02-19,CETX,Cemtrex Inc,2020-02-19T18:30:00.000Z,BMO,,,,0,EQUITY
2020-02-19,IVR-PC,Invesco Mortgage Capital Inc.,2020-02-19T05:00:00.000Z,TNS,0.41,0.45,8.5,0,EQUITY
2020-02-19,LOPE,"Grand Canyon Education, Inc.",2020-02-19T05:00:00.000Z,TNS,1.54,1.63,5.84,0,EQUITY
2020-02-19,NVTA,Invitae Corporation,2020-02-19T05:00:00.000Z,TNS,-0.63,-0.63,0.0,0,EQUITY
2020-02-19,NDSN,Nordson Corporation,2020-02-19T05:00:00.000Z,TNS,1.04,0.89,-14.42,0,EQUITY
2020-02-19,NE,Noble Corporation plc,2020-02-19T05:00:00.000Z,TNS,-0.46,-0.33,28.42,0,EQUITY
2020-02-19,DISH,DISH Network Corporation,2020-02-19T05:00:00.000Z,TNS,0.59,0.69,16.55,0,EQUITY
2020-02-19,MANT,ManTech International Corporation,2020-02-19T05:00:00.000Z,TNS,0.6,0.77,28.33,0,EQUITY
2020-02-19,IVR,Invesco Mortgage Capital Inc.,2020-02-19T05:00:00.000Z,TNS,0.48,0.52,8.56,0,EQUITY
2020-02-19,PLLIF,Pirelli & C. S.p.A.,2020-02-19T05:00:00.000Z,TNS,0.1,0.14,42.86,0,EQUITY
2020-02-19,UAN,"CVR Partners, LP",2020-02-19T05:00:00.000Z,TNS,-0.14,-0.22,-57.14,0,EQUITY
2020-02-19,LANDP,Gladstone Land Corp,2020-02-19T21:30:11.000Z,TAS,,,,0,EQUITY
2020-02-20,SEB,Seaboard Corp,2020-02-20T02:00:00.000Z,AMC,,,,0,EQUITY
2020-02-19,MGY,Magnolia Oil & Gas Corporation,2020-02-19T05:00:00.000Z,TNS,0.07,0.05,-28.57,0,EQUITY
2020-02-19,PXD,Pioneer Natural Resources Company,2020-02-19T05:00:00.000Z,TNS,2.1,2.36,12.65,0,EQUITY
2020-02-19,SNBR,Sleep Number Corporation,2020-02-19T05:00:00.000Z,TNS,0.75,0.82,9.77,0,EQUITY
2020-02-19,HNI,HNI Corporation,2020-02-19T05:00:00.000Z,TNS,1.06,1.12,6.16,0,EQUITY
2020-02-19,GLDD,Great Lakes Dredge & Dock Corporation,2020-02-19T05:00:00.000Z,TNS,0.14,0.17,17.24,0,EQUITY
2020-02-19,HCC,"Warrior Met Coal, Inc.",2020-02-19T05:00:00.000Z,TNS,0.13,0.23,74.24,0,EQUITY
2020-02-19,HCR,Hi-Crush Inc.,2020-02-19T05:00:00.000Z,TNS,-0.16,-0.21,-32.91,0,EQUITY
2020-02-19,FUN,"Cedar Fair, L.P.",2020-02-19T05:00:00.000Z,TNS,0.15,0.05,-67.32,0,EQUITY
2020-02-19,GDOT,Green Dot Corporation,2020-02-19T05:00:00.000Z,TNS,0.11,0.14,29.63,0,EQUITY
2020-02-19,RGR,"Sturm, Ruger & Company, Inc.",2020-02-19T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-19,SPTN,SpartanNash Company,2020-02-19T05:00:00.000Z,TNS,0.27,0.23,-13.53,0,EQUITY
2020-02-19,RNFTF,Public Joint Stock Company Rosneft Oil Company,2020-02-19T05:00:00.000Z,TNS,0.23,0.23,2.18,0,EQUITY
2020-02-19,PGR,Progressive Corp,2020-02-19T13:18:39.000Z,TAS,1.16,1.18,1.72,0,EQUITY
2020-02-19,IMXCF,"IMAX China Holding, Inc.",2020-02-19T05:00:00.000Z,TNS,,,,0,EQUITY
2020-02-19,CYBE,CyberOptics Corporation,2020-02-19T05:00:00.000Z,TNS,0.02,0.02,17.65,0,EQUITY
2020-02-20,SNDD,RedHawk Holdings Corp,2020-02-20T02:00:00.000Z,AMC,,,,0,EQUITY
2020-02-19,OJSCY,Public Joint Stock Company Rosneft Oil Company,2020-02-19T05:00:00.000Z,TNS,0.32,0.23,-26.65,0,EQUITY
2020-02-19,RBBN,Ribbon Communications Inc.,2020-02-19T05:00:00.000Z,TNS,0.29,0.27,-8.16,0,EQUITY
2020-02-19,SUI,"Sun Communities, Inc.",2020-02-19T05:00:00.000Z,TNS,0.26,0.31,21.57,0,EQUITY
2020-02-19,IAG,IAMGOLD Corporation,2020-02-19T05:00:00.000Z,TNS,0.01,0.0,-100.0,0,EQUITY
2020-02-19,CRQDF,"Credito Real, S.A.B. de C.V., Sociedad Financiera de Objeto Multiple, Entidad No Regulada",2020-02-19T05:00:00.000Z,TNS,1.41,,,0,EQUITY
2020-02-19,CAKE,The Cheesecake Factory Incorporated,2020-02-19T05:00:00.000Z,TNS,0.6,0.58,-3.33,0,EQUITY
